city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Depok,127.0,130.0,4.0,4,2.0,,,,,,1700000000.0,Rumah Sultan di Boulevard Grand Depok City Nempel Alun Alun,Grand Depok City,https://www.rumah123.com/properti/depok-grand-depok-city/rumah-sultan-di-boulevard-grand-depok-city-nempel-alun-alun-hos41261752/,rumah123_playwright,2026-04-19T12:05:03.330681
Depok,45.0,60.0,2.0,1,2.0,,,,,,499000000.0,Rumah Kpr Termurah Akses 2 Mobil Dekat Tol Di Sawangan Depok,Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-kpr-termurah-akses-2-mobil-dekat-tol-di-sawangan-depok-hos19278989/,rumah123_playwright,2026-04-19T12:05:10.981679
Depok,55.0,61.0,3.0,2,2.0,,,,,,891000000.0,Rumah Keren Akses 2 Mobil Dekat Villa Cinere Dan Stasiun Depok,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-keren-akses-2-mobil-dekat-villa-cinere-dan-stasiun-depok-hos40099397/,rumah123_playwright,2026-04-19T12:05:18.968390
Depok,200.0,144.0,5.0,5,1.0,,,Siap Huni,,,1850000000.0,Rumah Dalam Komplek Paling Favorite Cinere,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-dalam-komplek-paling-favorite-cinere-hos19432564/,rumah123_playwright,2026-04-19T12:05:28.841098
Depok,86.0,125.0,4.0,3,2.0,,,,,,2000000000.0,Runah Cantik Dalam Komplek Elite Cinere Segera Survey Yuk,Cinere,https://www.rumah123.com/properti/depok-cinere/runah-cantik-dalam-komplek-elite-cinere-segera-survey-yuk-hos13721854/,rumah123_playwright,2026-04-19T12:05:37.415907
Depok,42.0,62.0,2.0,1,1.0,,,Baru,,,595000000.0,Rumah Baru Siap Huni. Cluster Samping Mall. Dekat Jakarta Tangsel. All In.,Bojong Sari,https://www.rumah123.com/properti/depok-bojong-sari/rumah-baru-unit-ready-kprcash-cluster-lingkungan-perkotaanurban-hos40646189/,rumah123_playwright,2026-04-19T12:05:46.065188
Depok,1200.0,1428.0,11.0,9,12.0,,,Siap Huni,,,25000000000.0,"Rumah Mewah Villa Cinere Mas Desain Classic Cinere, Depok",Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-mewah-villa-cinere-mas-desain-classic-cinere-depok-hos19078285/,rumah123_playwright,2026-04-19T12:05:54.326004
Depok,70.0,80.0,2.0,1,2.0,,,,,,570000000.0,"Rumah Modern di Cilodong, Depok - Harga Terjangkau 500 Jutaan!""",Cilodong,https://www.rumah123.com/properti/depok-cilodong/rumah-modern-di-cilodong-depok-harga-terjangkau-500-jutaan-hos41198438/,rumah123_playwright,2026-04-19T12:06:01.402085
Depok,50.0,56.0,2.0,1,1.0,,,Siap Huni,,,550000000.0,"Tempat Tinggal Asri & Modern di Sawangan, Depok""",Sawangan,https://www.rumah123.com/properti/depok-sawangan/tempat-tinggal-asri-modern-di-sawangan-depok-hos41218854/,rumah123_playwright,2026-04-19T12:06:08.386921
Depok,32.0,45.0,3.0,2,1.0,,,Siap Huni,,,550000000.0,"""Rumah 2 Lantai di Cinere, Booking Cuma 2 Jutaan!""",Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-2-lantai-di-cinere-booking-cuma-2-jutaan-hos41338553/,rumah123_playwright,2026-04-19T12:06:16.673602
